temperature,time,synthesis_method,result,metal_ionenergy,metal_affinity,metal_radii,metal_electronegativity,metal_valence,n_carboxylate,n_N_donnor,n_phosphate,n_chelating,linker_MW,solvent_MW,modulator_MW,linker_metal_ratio,solvent_metal_ratio,modulator_metal_ratio,linker_MQNs1,linker_MQNs2,linker_MQNs3,linker_MQNs4,linker_MQNs5,linker_MQNs6,linker_MQNs7,linker_MQNs8,linker_MQNs9,linker_MQNs10,linker_MQNs11,linker_MQNs12,linker_MQNs13,linker_MQNs14,linker_MQNs15,linker_MQNs16,linker_MQNs17,linker_MQNs18,linker_MQNs19,linker_MQNs20,linker_MQNs21,linker_MQNs22,linker_MQNs23,linker_MQNs24,linker_MQNs25,linker_MQNs26,linker_MQNs27,linker_MQNs28,linker_MQNs29,linker_MQNs30,linker_MQNs31,linker_MQNs32,linker_MQNs33,linker_MQNs34,linker_MQNs35,linker_MQNs36,linker_MQNs37,linker_MQNs38,linker_MQNs39,linker_MQNs40,linker_MQNs41,linker_MQNs42,solvent_type1,solvent_type2,solvent_type3,solvent_type4,solvent_type5,solvent_type6,solvent_type7,solvent_type8,modulator_type1,modulator_type2,modulator_type3,modulator_type4,modulator_type5,modulator_type6,modulator_type7,modulator_type8
120.0,16.0,1,1,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,374.15180918399994,73.09,122.12,0.7784941642678449,376.39791700227534,19.081231575427015,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.000000000000004,10.0,2.0,0.0,9.0,9.0,0.0,4.0,8.0,4.0,2.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,16.0,1,1,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,428.123302992,73.09,122.12,1.269992381945847,376.39791700227534,19.081231575427015,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,32.0,10.0,6.0,0.0,9.0,9.0,0.0,8.0,14.0,10.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,16.0,1,1,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,538.1573970560001,73.09,122.12,1.0103239987180836,376.39791700227534,19.081231575427015,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,40.00000000000001,13.999999999999998,10.000000000000002,0.0,9.0,9.0,0.0,12.0,20.000000000000004,16.0,2.0,2.0,4.0,4.0,8.0,12.0,2.0,0.0,8.0,10.000000000000002,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,48.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,346.12050905599995,73.09,,0.8415421576560603,376.39791700227534,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,8.0,2.0,0.0,9.0,9.0,0.0,4.0,8.0,4.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,48.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,374.15180918399994,73.09,,0.7784941642678449,376.39791700227534,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.000000000000004,10.0,2.0,0.0,9.0,9.0,0.0,4.0,8.0,4.0,2.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,48.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,428.123302992,73.09,,1.269992381945847,376.39791700227534,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,32.0,10.0,6.0,0.0,9.0,9.0,0.0,8.0,14.0,10.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,48.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,538.1573970560001,73.09,,1.0103239987180836,376.39791700227534,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,40.00000000000001,13.999999999999998,10.000000000000002,0.0,9.0,9.0,0.0,12.0,20.000000000000004,16.0,2.0,2.0,4.0,4.0,8.0,12.0,2.0,0.0,8.0,10.000000000000002,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,16.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,346.12050905599995,73.09,,0.8415421576560603,376.39791700227534,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,8.0,2.0,0.0,9.0,9.0,0.0,4.0,8.0,4.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,16.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,374.15180918399994,73.09,,0.7784941642678449,376.39791700227534,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.000000000000004,10.0,2.0,0.0,9.0,9.0,0.0,4.0,8.0,4.0,2.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,16.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,428.123302992,73.09,,1.269992381945847,376.39791700227534,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,32.0,10.0,6.0,0.0,9.0,9.0,0.0,8.0,14.0,10.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,16.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,538.1573970560001,73.09,,1.0103239987180836,376.39791700227534,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,40.00000000000001,13.999999999999998,10.000000000000002,0.0,9.0,9.0,0.0,12.0,20.000000000000004,16.0,2.0,2.0,4.0,4.0,8.0,12.0,2.0,0.0,8.0,10.000000000000002,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,72.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,344.0532173439999,102.09,46.03,0.3342245989304813,99.18374426470588,177.16880762032085,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,10.0,4.0,0.0,6.0,6.0,0.0,6.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,1.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,2,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,344.0532173439999,18.02,60.05,0.4878249719818762,549.4859167414924,57.24749468323334,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,10.000000000000002,4.0,0.0,6.0,6.0,0.0,6.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,1.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,1.0,1,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,133.037507704,18.02,,2.104850272434444,55.661270171355355,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,4.0,3.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,72.0,2,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,116.010958608,46.03,,0.5,66.26113405,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,72.0,2,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,118.026608672,46.03,,4.07,106.01781448,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,72.0,2,0,6.6339,0.426,155.0,1.33,4.0,2.0,0.0,0.0,0.0,134.021523292,46.03,,2.0,132.5222681,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,3.0,3.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,24.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,812.241018112,101.15,122.12,0.1384615384615384,123.97885850769232,16.153846153846153,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,62.0,16.0,5.0,0.0,24.0,24.0,0.0,12.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,6.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,24.0,1,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,812.241018112,73.09,60.04999999999999,0.1384615384615384,178.92587644615384,26.76231346153846,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,62.0,16.0,5.0,0.0,24.0,24.0,0.0,12.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,6.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,101.15,60.05,0.4212642791616566,596.133645909543,46.32571752942859,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,101.15,114.02,0.4212642791616566,596.133645909543,34.777535780214876,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,101.15,60.05,0.4212642791616566,596.133645909543,46.32571752942859,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,101.15,114.02,0.4212642791616566,596.133645909543,34.777535780214876,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.2948849954131599,602.2366672036409,47.70307893856757,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,8.0,1,1,6.82507,0.0139999999999999,155.0,1.3,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.1351123852470961,275.9368359015335,34.97106671020669,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,48.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,101.15,122.12,0.2106321395808292,238.45345836381716,73.59903607664701,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,60.05,0.4212642791616566,860.3380960052003,636.9786160296431,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.2948849954131599,602.2366672036409,47.70307893856757,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,60.05,0.4212642791616566,860.3380960052003,405.35002838250017,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.2948849954131599,602.2366672036409,47.70307893856757,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,24.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.0982949984710532,200.7455557345468,25.44164210056935,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,24.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.2948849954131599,602.2366672036409,47.70307893856757,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,24.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.0982949984710532,200.7455557345468,25.44164210056935,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,122.12,0.0982949984710532,200.7455557345468,25.44164210056935,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,101.15,91.62800593124648,0.1179539981652638,166.917420854672,82.51371230418941,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,790.2063639200002,101.15,122.12,0.2457374961776341,312.97016410251007,95.40615787713502,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,1318.581965456,73.09,122.12000000000002,0.1767201479351461,401.4911114690936,44.522873675996365,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,100.0,32.0,4.0,0.0,39.0,37.0,0.0,20.0,20.0,12.0,6.0,6.0,0.0,0.0,16.0,8.0,4.0,0.0,36.0,36.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,1414.5819654559996,73.09,122.12000000000002,0.1647271106873492,401.4911114690936,44.522873675996365,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,108.0,36.0,4.0,4.0,39.0,37.0,0.0,16.0,20.0,12.0,6.0,6.0,0.0,0.0,16.0,16.0,4.0,0.0,36.0,36.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,24.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,1926.83236648,73.09,60.04999999999999,0.161245647902893,401.4911114690936,108.09334090200008,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,148.0,52.0,4.0,8.0,51.00000000000001,48.99999999999999,0.0,16.0,20.0,12.0,6.0,6.0,0.0,0.0,24.0,24.0,4.0,0.0,44.0,52.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,12.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,1094.3315644319998,73.09,60.04999999999999,0.2129336369100764,401.4911114690936,108.09334090200008,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,84.0,16.0,4.0,0.0,39.0,37.0,0.0,11.999999999999998,20.0,11.999999999999998,5.999999999999999,5.999999999999999,0.0,0.0,8.0,0.0,4.0,0.0,44.0,28.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,11.999999999999998,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,24.0,1,0,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,800.241018112,101.15,122.12,0.2426560610345465,295.5829327634817,55.65359209499543,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,61.0,16.0,4.0,0.0,24.000000000000004,24.000000000000004,0.0,12.000000000000002,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,1.0,32.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
